0.453333,21.4665,1.29027
0.453655,21.437,1.28307
0.453977,21.4075,1.27592
0.4543,21.3782,1.26882
0.454623,21.349,1.26175
0.454947,21.32,1.25473
0.455271,21.291,1.24774
0.455595,21.2622,1.2408
0.45592,21.2335,1.2339
0.456246,21.2049,1.22704
0.456571,21.1765,1.22022
0.456898,21.1482,1.21344
0.457225,21.1199,1.2067
0.457552,21.0919,1.19999
0.45788,21.0639,1.19333
0.458208,21.036,1.1867
0.458537,21.0083,1.18012
0.458866,20.9806,1.17357
0.459195,20.9531,1.16706
0.459526,20.9257,1.16058
0.459856,20.8984,1.15414
0.460187,20.8713,1.14774
0.460519,20.8442,1.14138
0.460851,20.8173,1.13505
0.461183,20.7904,1.12876
0.461516,20.7637,1.1225
0.46185,20.7371,1.11628
0.462184,20.7105,1.11009
0.462518,20.6841,1.10394
0.462853,20.6578,1.09783
0.463188,20.6316,1.09174
0.463524,20.6055,1.08569
0.463861,20.5796,1.07968
0.464198,20.5537,1.0737
0.464535,20.5279,1.06775
0.464873,20.5022,1.06184
0.465211,20.4767,1.05595
0.46555,20.4512,1.0501
0.465889,20.4258,1.04429
0.466229,20.4005,1.0385
0.466569,20.3754,1.03275
0.46691,20.3503,1.02703
0.467251,20.3253,1.02134
0.467593,20.3005,1.01568
0.467936,20.2757,1.01005
0.468278,20.251,1.00445
0.468622,20.2264,0.998887
0.468966,20.2019,0.993351
0.46931,20.1775,0.987845
0.469655,20.1532,0.982369
0.47,20.129,0.976922
0.470346,20.1049,0.971505
0.470692,20.0809,0.966118
0.471039,20.057,0.960759
0.471386,20.0331,0.95543
0.471734,20.0094,0.950129
0.472083,19.9857,0.944857
0.472432,19.9621,0.939612
0.472781,19.9387,0.934397
0.473131,19.9153,0.929209
0.473481,19.892,0.924048
0.473832,19.8688,0.918916
0.474184,19.8456,0.91381
0.474536,19.8226,0.908732
0.474889,19.7997,0.903681
0.475242,19.7768,0.898657
0.475595,19.754,0.89366
0.475949,19.7313,0.888689
0.476304,19.7087,0.883744
0.476659,19.6862,0.878825
0.477015,19.6637,0.873933
0.477371,19.6414,0.869066
0.477728,19.6191,0.864225
0.478085,19.5969,0.85941
0.478443,19.5748,0.854619
0.478801,19.5528,0.849854
0.47916,19.5308,0.845114
0.47952,19.5089,0.840399
0.47988,19.4871,0.835709
0.48024,19.4654,0.831043
0.480602,19.4438,0.826401
0.480963,19.4222,0.821784
0.481325,19.4007,0.817191
0.481688,19.3793,0.812621
0.482051,19.358,0.808076
0.482415,19.3368,0.803554
0.482779,19.3156,0.799056
0.483144,19.2945,0.794581
0.48351,19.2735,0.790129
0.483876,19.2525,0.7857
0.484242,19.2317,0.781295
0.48461,19.2109,0.776912
0.484977,19.1901,0.772551
0.485345,19.1695,0.768214
0.485714,19.1489,0.763898
0.486084,19.1284,0.759605
0.486454,19.108,0.755334
0.486824,19.0876,0.751085
0.487195,19.0673,0.746858
0.487567,19.0471,0.742653
0.487939,19.0269,0.73847
0.488312,19.0068,0.734307
0.488685,18.9868,0.730167
0.489059,18.9669,0.726047
0.489433,18.947,0.721949
0.489808,18.9272,0.717871
0.490184,18.9075,0.713815
0.49056,18.8878,0.709779
0.490937,18.8682,0.705764
0.491314,18.8487,0.70177
0.491692,18.8292,0.697796
0.492071,18.8098,0.693842
0.49245,18.7905,0.689908
0.49283,18.7712,0.685995
0.49321,18.752,0.682101
0.493591,18.7329,0.678228
0.493972,18.7138,0.674374
0.494354,18.6948,0.67054
0.494737,18.6759,0.666725
0.49512,18.657,0.66293
0.495504,18.6382,0.659154
0.495888,18.6194,0.655397
0.496273,18.6007,0.65166
0.496659,18.5821,0.647941
0.497045,18.5635,0.644241
0.497432,18.545,0.640561
0.497819,18.5266,0.636898
0.498207,18.5082,0.633255
0.498596,18.4899,0.62963
0.498985,18.4716,0.626023
0.499375,18.4534,0.622435
0.499765,18.4353,0.618865
0.500156,18.4172,0.615313
0.500548,18.3992,0.611779
0.50094,18.3812,0.608264
0.501333,18.3633,0.604766
0.501727,18.3455,0.601285
0.502121,18.3277,0.597823
0.502516,18.31,0.594378
0.502911,18.2923,0.59095
0.503307,18.2747,0.58754
0.503704,18.2571,0.584147
0.504101,18.2396,0.580772
0.504499,18.2222,0.577413
0.504897,18.2048,0.574072
0.505296,18.1875,0.570747
0.505696,18.1702,0.56744
0.506097,18.153,0.564149
0.506498,18.1358,0.560875
0.506899,18.1187,0.557618
0.507302,18.1016,0.554377
0.507705,18.0846,0.551152
0.508108,18.0677,0.547944
0.508512,18.0508,0.544753
0.508917,18.034,0.541577
0.509323,18.0172,0.538418
0.509729,18.0004,0.535275
0.510136,17.9838,0.532148
0.510543,17.9671,0.529036
0.510951,17.9506,0.525941
0.51136,17.934,0.522861
0.511769,17.9176,0.519797
0.512179,17.9012,0.516749
0.51259,17.8848,0.513716
0.513002,17.8685,0.510698
0.513414,17.8522,0.507696
0.513826,17.836,0.50471
0.51424,17.8198,0.501738
0.514654,17.8037,0.498782
0.515068,17.7877,0.495841
0.515484,17.7716,0.492915
0.5159,17.7557,0.490004
0.516317,17.7398,0.487107
0.516734,17.7239,0.484226
0.517152,17.7081,0.481359
0.517571,17.6923,0.478507
0.51799,17.6766,0.47567
0.51841,17.6609,0.472847
0.518831,17.6453,0.470039
0.519253,17.6297,0.467245
0.519675,17.6142,0.464466
0.520098,17.5987,0.461701
0.520521,17.5833,0.45895
0.520945,17.5679,0.456213
0.52137,17.5525,0.45349
0.521796,17.5372,0.450782
0.522222,17.522,0.448087
0.522649,17.5068,0.445406
0.523077,17.4916,0.442739
0.523505,17.4765,0.440086
0.523934,17.4615,0.437447
0.524364,17.4464,0.434821
0.524795,17.4315,0.432209
0.525226,17.4165,0.42961
0.525658,17.4016,0.427025
0.526091,17.3868,0.424454
0.526524,17.372,0.421896
0.526958,17.3573,0.419351
0.527393,17.3426,0.416819
0.527828,17.3279,0.4143
0.528264,17.3133,0.411795
0.528701,17.2987,0.409303
0.529139,17.2842,0.406824
0.529577,17.2697,0.404357
0.530017,17.2552,0.401904
0.530456,17.2408,0.399464
0.530897,17.2264,0.397036
0.531338,17.2121,0.394621
0.53178,17.1978,0.392219
0.532223,17.1836,0.389829
0.532667,17.1694,0.387452
0.533111,17.1553,0.385088
0.533556,17.1411,0.382736
0.534002,17.1271,0.380396
0.534448,17.113,0.378069
0.534895,17.0991,0.375754
0.535343,17.0851,0.373451
0.535792,17.0712,0.371161
0.536242,17.0573,0.368883
0.536692,17.0435,0.366617
0.537143,17.0297,0.364363
0.537595,17.016,0.362121
0.538047,17.0023,0.35989
0.5385,16.9886,0.357672
0.538954,16.975,0.355466
0.539409,16.9614,0.353272
0.539865,16.9478,0.351089
0.540321,16.9343,0.348918
0.540778,16.9208,0.346759
0.541236,16.9074,0.344611
0.541695,16.894,0.342475
0.542154,16.8807,0.34035
0.542615,16.8673,0.338237
0.543076,16.8541,0.336135
0.543537,16.8408,0.334045
0.544,16.8276,0.331966
0.544463,16.8145,0.329898
0.544928,16.8013,0.327842
0.545392,16.7882,0.325797
0.545858,16.7752,0.323763
0.546325,16.7622,0.32174
0.546792,16.7492,0.319728
0.54726,16.7362,0.317727
0.547729,16.7233,0.315737
0.548199,16.7105,0.313758
0.54867,16.6976,0.31179
0.549141,16.6848,0.309833
0.549613,16.6721,0.307886
0.550086,16.6593,0.305951
0.55056,16.6466,0.304026
0.551034,16.634,0.302111
0.55151,16.6214,0.300207
0.551986,16.6088,0.298314
0.552463,16.5962,0.296432
0.552941,16.5837,0.29456
0.55342,16.5712,0.292698
0.553899,16.5588,0.290847
0.55438,16.5464,0.289006
0.554861,16.534,0.287175
0.555343,16.5217,0.285355
0.555826,16.5094,0.283545
0.55631,16.4971,0.281745
0.556794,16.4849,0.279955
0.55728,16.4727,0.278176
0.557766,16.4605,0.276406
0.558253,16.4483,0.274647
0.558741,16.4362,0.272897
0.55923,16.4242,0.271158
0.55972,16.4121,0.269428
0.56021,16.4001,0.267708
0.560702,16.3882,0.265999
0.561194,16.3762,0.264299
0.561687,16.3643,0.262608
0.562181,16.3525,0.260928
0.562676,16.3406,0.259257
0.563172,16.3288,0.257595
0.563668,16.317,0.255944
0.564166,16.3053,0.254302
0.564664,16.2936,0.252669
0.565164,16.2819,0.251046
0.565664,16.2703,0.249432
0.566165,16.2587,0.247828
0.566667,16.2471,0.246233
0.567169,16.2355,0.244648
0.567673,16.224,0.243072
0.568178,16.2125,0.241505
0.568683,16.2011,0.239947
0.56919,16.1897,0.238398
0.569697,16.1783,0.236859
0.570205,16.1669,0.235329
0.570714,16.1556,0.233808
0.571224,16.1443,0.232295
0.571735,16.133,0.230792
0.572247,16.1218,0.229298
0.57276,16.1106,0.227813
0.573274,16.0994,0.226337
0.573788,16.0882,0.224869
0.574304,16.0771,0.22341
0.57482,16.066,0.221961
0.575338,16.055,0.22052
0.575856,16.0439,0.219087
0.576375,16.0329,0.217664
0.576895,16.022,0.216248
0.577416,16.011,0.214842
0.577939,16.0001,0.213444
0.578462,15.9892,0.212055
0.578986,15.9784,0.210674
0.57951,15.9676,0.209302
0.580036,15.9568,0.207938
0.580563,15.946,0.206583
0.581091,15.9353,0.205236
0.58162,15.9246,0.203897
0.582149,15.9139,0.202566
0.58268,15.9033,0.201244
0.583212,15.8926,0.19993
0.583744,15.882,0.198625
0.584278,15.8715,0.197327
0.584812,15.8609,0.196038
0.585348,15.8504,0.194756
0.585885,15.84,0.193483
0.586422,15.8295,0.192218
0.586961,15.8191,0.190961
0.5875,15.8087,0.189712
0.58804,15.7983,0.188471
0.588582,15.788,0.187237
0.589124,15.7777,0.186012
0.589668,15.7674,0.184794
0.590212,15.7571,0.183584
0.590758,15.7469,0.182382
0.591304,15.7367,0.181188
0.591852,15.7265,0.180002
0.5924,15.7164,0.178823
0.59295,15.7062,0.177652
0.5935,15.6962,0.176488
0.594052,15.6861,0.175332
0.594605,15.676,0.174184
0.595158,15.666,0.173043
0.595713,15.656,0.171909
0.596269,15.6461,0.170783
0.596825,15.6361,0.169665
0.597383,15.6262,0.168554
0.597942,15.6164,0.16745
0.598502,15.6065,0.166354
0.599063,15.5967,0.165265
0.599625,15.5869,0.164183
0.600188,15.5771,0.163108
0.600752,15.5673,0.162041
0.601317,15.5576,0.160981
0.601883,15.5479,0.159928
0.602451,15.5382,0.158882
0.603019,15.5286,0.157843
0.603588,15.5189,0.156812
0.604159,15.5093,0.155787
0.60473,15.4998,0.154769
0.605303,15.4902,0.153759
0.605877,15.4807,0.152755
0.606452,15.4712,0.151758
0.607028,15.4617,0.150768
0.607605,15.4523,0.149785
0.608183,15.4428,0.148809
0.608762,15.4334,0.14784
0.609342,15.4241,0.146877
0.609924,15.4147,0.145921
0.610506,15.4054,0.144972
0.61109,15.3961,0.14403
0.611675,15.3868,0.143094
0.612261,15.3776,0.142165
0.612848,15.3683,0.141242
0.613436,15.3591,0.140326
0.614025,15.3499,0.139416
0.614615,15.3408,0.138513
0.615207,15.3316,0.137617
0.6158,15.3225,0.136727
0.616393,15.3135,0.135843
0.616988,15.3044,0.134966
0.617585,15.2954,0.134095
0.618182,15.2863,0.133231
0.61878,15.2773,0.132372
0.61938,15.2684,0.131521
0.619981,15.2594,0.130675
0.620583,15.2505,0.129835
0.621186,15.2416,0.129002
0.62179,15.2327,0.128175
0.622395,15.2239,0.127354
0.623002,15.2151,0.126539
0.62361,15.2063,0.125731
0.624219,15.1975,0.124928
0.624829,15.1887,0.124132
0.62544,15.18,0.123341
0.626053,15.1713,0.122556
0.626667,15.1626,0.121778
0.627282,15.1539,0.121005
0.627898,15.1453,0.120238
0.628515,15.1366,0.119477
0.629134,15.128,0.118722
0.629754,15.1195,0.117973
0.630375,15.1109,0.11723
0.630997,15.1024,0.116492
0.631621,15.0939,0.11576
0.632245,15.0854,0.115034
0.632871,15.0769,0.114313
0.633499,15.0685,0.113598
0.634127,15.06,0.112889
0.634757,15.0516,0.112185
0.635388,15.0433,0.111487
0.63602,15.0349,0.110795
0.636653,15.0266,0.110108
0.637288,15.0183,0.109426
0.637924,15.01,0.10875
0.638561,15.0017,0.10808
0.6392,14.9934,0.107415
0.63984,14.9852,0.106755
0.640481,14.977,0.106101
0.641123,14.9688,0.105452
0.641767,14.9607,0.104808
0.642412,14.9525,0.104169
0.643058,14.9444,0.103536
0.643706,14.9363,0.102909
0.644355,14.9282,0.102286
0.645005,14.9201,0.101668
0.645657,14.9121,0.101056
0.646309,14.9041,0.100449
0.646964,14.8961,0.099847
0.647619,14.8881,0.0992501
0.648276,14.8802,0.0986583
0.648934,14.8722,0.0980715
0.649593,14.8643,0.0974898
0.650254,14.8564,0.096913
0.650916,14.8486,0.0963412
0.65158,14.8407,0.0957744
0.652245,14.8329,0.0952124
0.652911,14.8251,0.0946554
0.653579,14.8173,0.0941033
0.654248,14.8095,0.093556
0.654918,14.8017,0.0930135
0.65559,14.794,0.0924758
0.656263,14.7863,0.0919429
0.656937,14.7786,0.0914148
0.657613,14.7709,0.0908913
0.65829,14.7633,0.0903726
0.658969,14.7557,0.0898586
0.659649,14.748,0.0893492
0.660331,14.7405,0.0888445
0.661013,14.7329,0.0883443
0.661698,14.7253,0.0878488
0.662383,14.7178,0.0873578
0.663071,14.7103,0.0868713
0.663759,14.7028,0.0863894
0.664449,14.6953,0.0859119
0.66514,14.6879,0.0854389
0.665833,14.6804,0.0849704
0.666528,14.673,0.0845063
