1.2687043764463277,0.13590897700540172,6.168413330000001e-05,40.0
2.010524166232318,0.20241937584481445,3.065897869999999e-06,40.0
1.9729830904522105,0.2728658182050402,2.17327731e-06,40.0
0.9741010196811802,0.06760280331345167,5.0574863e-05,40.0
1.2020714618202435,0.06343298125367391,4.006597630000001e-05,40.0
1.6511989356212333,0.07153286308461008,2.7701270899999994e-05,40.0
2.1324647854827714,0.11804277396589657,2.0506680299999998e-05,40.0
2.3046058038020347,0.10447541510066258,1.5639579700000002e-05,40.0
2.592762029955814,0.14172470840864454,1.0312333800000001e-05,40.0
1.9787719630755054,0.09240588811399651,7.982347959999997e-06,40.0
2.0405489589538885,0.17729505516992913,4.956972590000001e-06,40.0
