0.4889031094024451,0.040062441851082695,2.8618429100000018e-05,40.0
0.7130795973482917,0.04682367644345725,1.07309919e-05,40.0
0.8433809288222122,0.037557020197116577,9.101129829999998e-06,40.0
0.9278384814367084,0.04193138777471,7.889750930000002e-06,40.0
0.9556781271039171,0.050955753915529006,7.483505450000001e-06,40.0
0.9500284893325188,0.0583465430099106,6.965916010000003e-06,40.0
0.9624255632962686,0.07867792707882554,5.69907103e-06,40.0
1.0026295189434529,0.08795909629781176,4.4399936999999994e-06,40.0
0.9614011808059671,0.05732705354206136,3.97756838e-06,40.0
1.159378402585503,0.1322649229563969,2.859359720000001e-06,40.0
1.5126957810749388,0.09630350966117829,1.7964155400000012e-06,40.0
0.45470134911191845,0.025849754430524154,2.75836031e-05,40.0
1.509529562423398,0.1513789349963054,1.021182623e-06,40.0
0.4715157147103024,0.02707058056808082,2.588188210000001e-05,40.0
0.40428496726546315,0.017670498547194435,2.33976168e-05,40.0
0.6040933619867204,0.04026654188284996,2.0802582300000005e-05,40.0
0.5531330646813972,0.03922712459300908,1.7573859e-05,40.0
0.5850149382238757,0.03708684618948385,1.609734500000001e-05,40.0
0.6984303267700808,0.04348401807630017,1.4402097999999997e-05,40.0
0.6577545519392702,0.0514636760212842,1.2307083200000001e-05,40.0
