   0.000	 -45.941
   0.010	 -47.178
   0.020	 -47.684
   0.030	 -46.891
   0.040	 -46.152
   0.050	 -44.751
   0.060	 -41.577
   0.070	 -37.864
   0.080	 -34.043
   0.090	 -28.476
   0.100	 -24.548
   0.110	 -20.995
   0.120	 -17.552
   0.131	 -13.934
   0.141	 -11.788
   0.151	  -9.968
   0.161	  -8.471
   0.171	   0.878
   0.181	  18.274
   0.191	  23.016
   0.201	  13.695
   0.211	   0.008
   0.221	   1.935
   0.231	   4.838
   0.241	   7.145
   0.251	   4.045
   0.261	   3.985
   0.271	   3.912
   0.281	   3.300
   0.291	   2.471
   0.301	   2.304
   0.311	  -0.148
   0.321	  -2.923
   0.331	  -5.753
   0.341	  -9.004
   0.351	 -13.024
   0.361	 -17.260
   0.371	 -22.147
   0.381	 -25.883
   0.392	 -31.256
   0.402	 -35.709
   0.412	 -38.107
   0.422	 -38.869
   0.432	 -40.456
   0.442	 -40.582
   0.452	 -41.465
   0.462	 -42.403
   0.472	 -43.923
   0.482	 -36.856
   0.492	 -34.170
   0.502	 -41.705
   0.512	 -41.224
   0.522	 -38.106
   0.532	 -34.392
   0.542	 -30.136
   0.552	 -23.490
   0.562	 -19.722
   0.572	 -16.442
   0.582	 -13.052
   0.592	  -4.404
   0.602	  -3.827
   0.612	  -4.764
   0.622	  -2.782
   0.632	  -0.192
   0.643	   0.654
   0.653	   2.367
   0.663	   3.377
   0.673	   4.170
   0.683	   5.030
   0.693	   5.877
   0.703	   6.346
   0.713	   6.382
   0.723	   4.159
   0.733	   2.519
   0.743	   0.986
   0.753	  -1.302
   0.763	  -4.282
   0.773	  -6.734
   0.783	  -9.402
   0.793	 -12.503
   0.803	 -13.968
   0.813	 -17.556
   0.823	 -21.468
   0.833	 -25.488
   0.843	 -27.982
   0.853	 -32.434
   0.863	 -36.671
   0.873	 -38.528
   0.883	 -38.655
   0.894	 -38.498
   0.904	 -38.947
   0.914	 -39.885
   0.924	 -40.986
   0.934	 -43.748
   0.944	 -43.713
   0.954	 -43.190
   0.964	 -42.613
   0.974	 -40.023
   0.984	 -34.471
   0.994	 -26.484
   1.004	 -23.203
   1.014	 -17.151
   1.024	 -12.247
   1.034	 -10.535
   1.044	  -3.414
   1.054	  -4.879
   1.064	  -1.491
   1.074	  -3.347
   1.084	   0.095
   1.094	   3.592
   1.104	   4.561
   1.114	   7.570
   1.124	   9.986
   1.134	  11.212
   1.144	  10.558
   1.155	  10.485
   1.165	   9.873
   1.175	   8.718
   1.185	   5.523
   1.195	   3.990
   1.205	   2.079
   1.215	   0.006
   1.225	  -2.161
   1.235	  -5.154
   1.245	  -8.092
   1.255	 -10.112
   1.265	 -15.363
   1.275	 -19.654
   1.285	 -23.836
   1.295	 -28.073
   1.305	 -32.635
   1.315	 -36.154
   1.325	 -40.013
   1.335	 -41.707
   1.345	 -43.024
   1.355	 -43.082
   1.365	 -43.534
   1.375	 -44.255
   1.385	 -44.922
   1.395	 -44.657
   1.406	 -44.026
   1.416	 -43.936
   1.426	 -43.576
   1.436	 -40.552
   1.446	 -36.839
   1.456	 -32.313
   1.466	 -27.680
   1.476	 -20.709
   1.486	 -18.347
   1.496	 -15.228
   1.506	 -12.273
   1.516	  -8.931
   1.526	  -6.616
   1.536	  -4.579
   1.546	  -2.867
   1.556	  -1.262
   1.566	   1.759
   1.576	   5.797
   1.586	   5.562
   1.596	   5.004
   1.606	   5.810
   1.616	   6.171
   1.626	   6.801
   1.636	   7.000
   1.646	   6.833
   1.656	   5.570
   1.667	   3.767
   1.677	   1.045
   1.687	  -1.446
   1.697	  -5.467
   1.707	  -9.001
   1.717	 -13.561
   1.727	 -19.516
   1.737	 -24.131
   1.747	 -28.206
   1.757	 -32.550
   1.767	 -36.842
   1.777	 -40.416
   1.787	 -42.327
   1.797	 -43.048
   1.807	 -42.959
   1.817	 -45.018
   1.827	 -45.416
   1.837	 -46.514
   1.847	 -47.399
   1.857	 -47.728
   1.867	 -47.800
   1.877	 -46.683
   1.887	 -44.375
   1.897	 -38.161
   1.907	 -33.744
   1.918	 -26.678
   1.928	 -21.611
   1.938	 -16.804
   1.948	 -12.008
   1.958	  -9.376
   1.968	  -8.096
   1.978	  -8.601
   1.988	  -3.523
   1.998	  -4.352
   2.008	  -1.504
   2.018	  -2.387
   2.028	  -1.310
   2.038	  -0.409
   2.048	  -0.157
   2.058	   0.255
   2.068	   0.630
   2.078	   0.287
   2.088	   0.215
   2.098	   0.196
   2.108	  -0.132
   2.118	  -0.582
   2.128	  -1.683
   2.138	  -3.215
   2.148	  -4.031
   2.158	  -6.375
   2.168	  -9.206
   2.179	 -12.252
   2.189	 -14.704
   2.199	 -12.653
   2.209	 -21.055
   2.219	 -25.022
   2.229	 -29.312
   2.239	 -32.562
   2.249	 -35.988
   2.259	 -37.844
   2.269	 -39.162
   2.279	 -40.789
   2.289	 -43.186
   2.299	 -44.881
   2.309	 -44.899
   2.319	 -43.443
   2.329	 -42.813
   2.339	 -42.128
   2.349	 -41.877
   2.359	 -41.827
   2.369	 -41.521
   2.379	 -39.268
   2.389	 -35.662
   2.399	 -29.298
   2.409	 -24.922
   2.419	 -19.261
   2.430	 -14.683
   2.440	 -15.837
   2.450	  -8.811
   2.460	  -4.772
   2.470	   0.455
   2.480	  -5.458
   2.490	  -2.650
   2.500	  -0.993
   2.510	   0.286
   2.520	   1.457
   2.530	   3.182
   2.540	   3.490
   2.550	   3.362
   2.560	   2.803
   2.570	   1.879
   2.580	   0.509
   2.590	  -0.805
   2.600	  -2.501
   2.610	  -4.196
   2.620	  -7.174
   2.630	 -10.060
   2.640	 -12.620
   2.650	 -15.287
   2.660	 -18.591
   2.670	 -22.396
   2.681	 -25.713
   2.691	 -29.625
   2.701	 -33.632
   2.711	 -37.329
   2.721	 -38.158
   2.731	 -38.231
   2.741	 -36.396
   2.751	 -37.443
   2.761	 -39.623
   2.771	 -40.670
   2.781	 -40.891
   2.791	 -39.611
   2.801	 -38.656
   2.811	 -37.646
   2.821	 -36.853
   2.831	 -25.284
   2.841	 -22.922
   2.851	 -25.591
   2.861	 -24.365
   2.871	 -20.747
   2.881	 -17.195
   2.891	 -13.807
   2.901	 -11.012
   2.911	  -5.068
   2.921	   8.975
   2.931	   2.141
   2.942	  -2.688
   2.952	   3.904
   2.962	   6.643
   2.972	   5.705
   2.982	   7.581
   2.992	   6.602
   3.002	   5.178
   3.012	   5.050
   3.022	   4.762
   3.032	   4.533
   3.042	   2.683
   3.052	  -0.037
   3.062	  -2.435
   3.072	  -4.724
   3.082	  -7.812
   3.092	 -10.751
   3.102	 -14.339
   3.112	 -18.034
   3.122	 -21.230
   3.132	 -26.494
   3.142	 -30.082
   3.152	 -33.941
   3.162	 -38.110
   3.172	 -40.399
   3.182	 -40.851
   3.193	 -40.436
   3.203	 -42.280
   3.213	 -42.191
   3.223	 -41.181
