   2.493	  -5.003
   2.503	 -19.885
   2.513	 -17.971
   2.523	  -9.916
   2.533	 -13.750
   2.542	 -11.738
   2.552	  -9.628
   2.562	  -7.518
   2.572	  -4.465
   2.581	  -2.503
   2.591	  -1.036
   2.601	  -0.857
   2.611	  -0.630
   2.621	  -0.799
   2.630	  -0.223
   2.640	  -2.620
   2.650	  -2.838
   2.660	  -2.808
   2.669	  -3.174
   2.679	  -4.414
   2.689	  -3.689
   2.699	  -4.304
   2.709	  -4.720
   2.718	  -4.392
   2.728	  -3.521
   2.738	  -2.599
   2.748	  -2.568
   2.758	  -0.162
   2.767	  -0.429
   2.777	  -0.349
   2.787	  -1.903
   2.797	  -3.657
   2.806	  -3.578
   2.816	  -6.025
   2.826	  -0.546
   2.836	  -4.033
   2.846	  -9.452
   2.855	 -14.673
   2.865	 -17.665
   2.875	 -20.291
   2.885	 -21.797
   2.894	 -22.461
   2.904	 -21.192
   2.914	 -19.230
   2.924	 -18.655
   2.934	 -19.022
   2.943	 -19.140
   2.953	 -18.813
   2.963	 -18.931
   2.973	 -19.248
   2.982	 -19.317
   2.992	 -19.238
   3.002	 -19.901
   3.012	 -19.772
   3.022	 -12.757
   3.031	 -10.251
   3.041	  -7.892
   3.051	  -5.434
   3.061	  -4.394
   3.070	  -3.769
   3.080	  -4.037
   3.090	  -4.155
   3.100	  -3.333
   3.110	  -2.510
   3.119	  -2.035
   3.129	  -2.153
   3.139	  -2.223
   3.149	  -2.341
   3.158	  -2.757
   3.168	   1.979
   3.178	  -1.508
   3.188	  -3.608
   3.198	  -3.974
   3.207	  -3.796
   3.217	  -2.181
   3.227	  -2.695
   3.237	  -4.201
   3.246	  -3.626
   3.256	  -2.685
   3.266	   0.167
   3.276	   0.842
   3.286	   0.079
   3.295	  -1.773
   3.305	  -3.576
   3.315	  -6.022
   3.325	  -8.321
   3.334	 -11.263
   3.344	 -10.144
   3.354	 -15.068
   3.364	 -16.722
   3.374	 -17.485
   3.383	 -18.792
   3.393	 -14.948
   3.403	 -17.097
   3.413	 -17.910
   3.422	 -18.771
   3.432	 -19.336
   3.442	 -18.999
