   0.000	 -29.469
   0.010	 -30.112
   0.021	 -29.285
   0.031	 -30.217
   0.041	 -29.395
   0.052	 -27.825
   0.062	 -26.029
   0.072	 -23.666
   0.083	 -20.014
   0.093	 -15.722
   0.103	 -12.664
   0.114	  -8.910
   0.124	  -4.246
   0.134	  -2.030
   0.145	  -0.410
   0.155	   1.434
   0.165	   3.649
   0.176	   5.071
   0.186	   5.942
   0.196	   5.080
   0.207	   5.210
   0.217	   4.366
   0.227	   3.653
   0.238	   2.791
   0.248	   1.522
   0.258	   0.313
   0.269	  -0.398
   0.279	  -1.740
   0.289	  -2.800
   0.299	  -3.713
   0.310	  -5.687
   0.320	  -6.945
   0.330	  -8.051
   0.341	  -9.359
   0.351	 -11.116
   0.361	 -12.961
   0.372	 -14.714
   0.382	 -17.215
   0.392	 -19.998
   0.403	 -22.299
   0.413	 -23.757
   0.423	 -26.357
   0.434	 -28.260
   0.444	 -29.766
   0.454	 -31.095
   0.465	 -31.212
   0.475	 -31.034
   0.485	 -29.820
   0.496	 -30.187
   0.506	 -30.058
   0.516	 -27.545
   0.527	 -26.373
   0.537	 -26.045
   0.547	 -23.761
   0.558	 -20.954
   0.568	 -18.095
   0.578	 -14.066
   0.589	 -10.266
   0.599	  -7.359
   0.609	  -4.317
   0.620	  -0.915
   0.630	   4.619
   0.640	   3.617
   0.651	   3.797
   0.661	   4.510
   0.671	   4.888
   0.682	   4.769
   0.692	   5.197
   0.702	   5.076
   0.713	   4.609
   0.723	   3.833
   0.733	   3.018
   0.744	   2.748
   0.754	   1.412
   0.764	   0.251
   0.775	  -0.715
   0.785	  -2.800
   0.795	  -4.558
   0.806	  -6.364
   0.816	  -9.505
   0.826	 -10.965
   0.837	 -13.019
   0.847	 -15.643
   0.857	 -17.648
   0.867	 -19.852
   0.878	 -22.495
   0.888	 -23.856
   0.898	 -24.967
   0.909	 -26.546
   0.919	 -27.261
   0.929	 -27.827
   0.940	 -28.304
   0.950	 -28.323
   0.960	 -28.740
   0.971	 -28.975
   0.981	 -28.646
   0.991	 -28.444
   1.002	 -27.323
   1.012	 -25.656
   1.022	 -23.743
   1.033	 -21.879
   1.043	 -19.171
   1.053	 -15.570
   1.064	 -12.315
   1.074	  -9.211
   1.084	  -3.019
   1.095	   8.071
   1.105	   2.995
   1.115	   1.714
   1.126	   4.077
   1.136	   5.401
   1.146	   7.229
   1.157	   7.115
   1.167	   6.899
   1.177	   6.712
   1.188	   6.301
   1.198	   5.790
   1.208	   5.368
   1.219	   4.758
   1.229	   4.100
   1.239	   2.973
   1.250	   1.868
   1.260	   0.216
   1.270	  -2.854
   1.281	  -4.951
   1.291	  -7.844
   1.301	  -9.557
   1.312	 -11.159
   1.322	 -13.246
   1.332	 -15.689
   1.343	 -17.886
   1.353	 -20.415
   1.363	 -21.721
   1.374	 -23.225
   1.384	 -24.935
   1.394	 -25.300
   1.405	 -26.112
   1.415	 -28.396
   1.425	 -28.215
   1.435	 -28.726
   1.446	 -29.442
   1.456	 -29.357
   1.466	 -28.133
   1.477	 -27.642
   1.487	 -27.262
   1.497	 -26.284
   1.508	 -24.529
   1.518	 -22.561
   1.528	 -19.701
   1.539	 -15.985
   1.549	 -13.023
   1.559	 -10.310
   1.570	  -6.927
   1.580	  -4.512
   1.590	  -2.589
   1.601	  -0.193
   1.611	   2.027
   1.621	   3.194
   1.632	   3.579
   1.642	   4.263
   1.652	   4.331
   1.663	   4.718
   1.673	   3.814
   1.683	   2.182
   1.694	   1.133
   1.704	   0.332
   1.714	  -0.870
   1.725	  -2.216
   1.735	  -3.314
   1.745	  -5.541
   1.756	  -6.439
   1.766	  -7.140
   1.776	  -9.729
   1.787	 -10.874
   1.797	 -12.466
   1.807	 -14.449
   1.818	 -15.690
   1.828	 -17.579
   1.838	 -19.288
   1.849	 -20.481
   1.859	 -21.525
   1.869	 -23.516
   1.880	 -24.113
   1.890	 -24.661
   1.900	 -27.152
   1.911	 -27.551
   1.921	 -25.964
   1.931	 -26.641
   1.942	 -25.747
   1.952	 -27.853
   1.962	 -27.554
   1.973	 -27.654
   1.983	 -27.485
   1.993	 -25.752
   2.003	 -23.865
   2.014	 -20.896
   2.024	 -18.962
   2.034	 -16.236
   2.045	 -12.348
   2.055	  -9.722
   2.065	  -6.996
   2.076	  -4.220
   2.086	  -2.336
   2.096	  -0.901
   2.107	   0.979
   2.117	   2.066
   2.127	   3.154
   2.138	   2.476
   2.148	   2.618
   2.158	   2.467
   2.169	   2.099
   2.179	   1.795
   2.189	   1.394
   2.200	   0.537
   2.210	  -0.263
   2.220	  -1.308
   2.231	  -2.840
   2.241	  -4.089
   2.251	  -6.080
   2.262	  -7.755
   2.272	  -9.699
   2.282	 -11.526
   2.293	 -13.769
   2.303	 -15.615
   2.313	 -19.053
   2.324	 -20.949
   2.334	 -22.399
   2.344	 -23.645
   2.355	 -23.908
   2.365	 -24.865
   2.375	 -27.296
   2.386	 -27.311
   2.396	 -27.917
   2.406	 -29.490
   2.417	 -30.098
   2.427	 -29.909
   2.437	 -28.390
   2.448	 -27.955
   2.458	 -26.874
   2.468	 -25.323
