   0.000	 -21.424
   0.014	 -21.327
   0.028	 -21.590
   0.041	 -21.753
   0.055	 -21.766
   0.069	 -21.380
   0.083	 -20.545
   0.096	 -21.107
   0.110	 -21.270
   0.124	 -17.289
   0.138	  -9.763
   0.151	  -4.136
   0.165	  -0.804
   0.179	   1.327
   0.193	   1.264
   0.206	   1.950
   0.220	   1.538
   0.234	   1.025
   0.248	   1.111
   0.261	   1.697
   0.275	   0.537
   0.289	   0.723
   0.303	   0.758
   0.317	   0.246
   0.330	   0.682
   0.344	  -0.278
   0.358	  -1.639
   0.372	   0.492
   0.385	  -0.167
   0.399	  -0.829
   0.413	  -4.986
   0.427	 -11.091
   0.440	 -22.388
   0.454	 -24.797
   0.468	 -24.611
   0.482	 -24.075
   0.495	 -23.988
   0.509	 -24.501
   0.523	 -23.665
   0.537	 -24.327
   0.550	 -21.345
   0.564	 -21.058
   0.578	 -23.019
   0.592	 -26.426
   0.606	 -24.643
   0.619	 -24.956
   0.633	 -24.770
   0.647	 -24.982
   0.661	 -24.996
   0.674	 -23.162
   0.688	 -15.437
   0.702	  -9.509
   0.716	  -4.879
   0.729	  -1.797
   0.743	  -0.711
   0.757	  -0.825
   0.771	  -1.188
   0.784	  -1.051
   0.798	  -0.715
   0.812	  -1.777
   0.826	  -1.091
   0.839	  -1.454
   0.853	  -1.816
   0.867	  -1.230
   0.881	  -1.793
   0.895	  -1.057
   0.908	  -1.670
   0.922	  -1.284
   0.936	  -1.546
   0.950	  -3.856
   0.963	  -6.317
   0.977	 -12.370
   0.991	 -23.218
   1.005	 -25.327
   1.018	 -24.941
   1.032	 -24.755
   1.046	 -24.569
   1.060	 -24.531
   1.073	 -24.944
   1.087	 -25.207
   1.101	 -25.369
   1.115	 -24.983
   1.128	 -24.847
   1.142	 -24.361
   1.156	 -24.624
   1.170	 -24.937
   1.184	 -25.250
   1.197	 -25.713
   1.211	 -24.927
   1.225	 -24.741
   1.239	 -18.065
   1.252	  -9.789
   1.266	  -5.660
   1.280	  -2.977
   1.294	  -2.141
   1.307	  -1.805
   1.321	  -2.267
   1.335	  -1.183
   1.349	  -1.895
   1.362	  -1.358
   1.376	  -2.419
   1.390	  -1.536
   1.404	  -1.597
   1.418	  -1.411
   1.431	  -1.924
   1.445	  -1.937
   1.459	  -1.700
   1.473	  -2.463
   1.486	  -3.675
   1.500	  -2.788
   1.514	  -4.799
   1.528	  -9.106
   1.541	 -16.409
   1.555	 -26.456
   1.569	 -26.819
   1.583	 -28.930
   1.596	 -26.147
   1.610	 -25.811
   1.624	 -27.172
   1.638	 -26.337
   1.651	 -26.500
   1.665	 -26.113
   1.679	 -26.277
   1.693	 -26.639
   1.707	 -26.802
   1.720	 -26.916
   1.734	 -27.028
   1.748	 -27.642
   1.762	 -27.554
   1.775	 -27.569
   1.789	 -25.484
   1.803	 -17.508
   1.817	  -9.885
   1.830	  -6.703
   1.844	  -7.014
   1.858	  -4.083
   1.872	  -3.547
   1.885	  -3.211
   1.899	  -3.573
   1.913	  -4.584
   1.927	  -4.548
   1.940	  -4.412
   1.954	  -5.670
   1.968	  -5.831
   1.982	  -6.592
   1.996	  -4.809
   2.009	  -4.623
   2.023	  -4.885
   2.037	  -4.598
   2.051	  -5.311
   2.064	  -4.725
   2.078	  -6.836
   2.092	 -10.044
   2.106	 -17.296
   2.119	 -27.494
   2.133	 -28.057
   2.147	 -28.021
   2.161	 -28.233
   2.174	 -28.246
   2.188	 -27.710
   2.202	 -27.174
   2.216	 -27.337
   2.229	 -27.401
   2.243	 -28.062
   2.257	 -28.077
   2.271	 -27.590
   2.285	 -28.152
   2.298	 -27.966
   2.312	 -27.680
   2.326	 -28.193
   2.340	 -28.206
   2.353	 -28.020
   2.367	 -21.292
   2.381	 -14.366
   2.395	  -9.487
   2.408	  -6.454
   2.422	  -6.069
   2.436	  -4.734
   2.450	  -4.597
   2.463	  -4.361
   2.477	  -4.074
   2.491	  -3.888
   2.505	  -4.251
   2.518	  -4.564
   2.532	  -4.327
   2.546	  -4.490
   2.560	  -4.005
   2.574	  -3.818
   2.587	  -4.680
   2.601	  -3.494
   2.615	  -3.957
   2.629	  -4.021
   2.642	  -7.229
   2.656	 -12.036
   2.670	 -21.585
   2.684	 -27.289
   2.697	 -27.103
   2.711	 -27.066
   2.725	 -27.178
   2.739	 -27.442
   2.752	 -27.156
   2.766	 -27.070
   2.780	 -26.783
   2.794	 -26.347
   2.807	 -26.359
   2.821	 -27.072
   2.835	 -27.285
   2.849	 -27.548
   2.863	 -27.461
   2.876	 -27.424
   2.890	 -27.788
   2.904	 -27.750
   2.918	 -22.721
   2.931	 -14.997
   2.945	  -8.619
   2.959	  -6.187
   2.973	  -4.103
   2.986	  -3.267
   3.000	  -3.631
   3.014	  -3.842
   3.028	  -3.856
   3.041	  -3.320
   3.055	  -2.284
   3.069	  -3.297
   3.083	  -2.911
   3.096	  -1.876
   3.110	  -3.536
   3.124	  -2.751
   3.138	  -1.965
   3.152	  -1.629
   3.165	  -1.792
   3.179	  -1.406
   3.193	  -2.567
   3.207	  -4.978
   3.220	 -10.831
   3.234	 -18.732
