   0.000	 -50.283
   0.010	 -47.904
   0.020	 -46.726
   0.030	 -52.115
   0.040	 -47.627
   0.050	 -40.878
   0.060	 -36.118
   0.070	 -21.319
   0.080	 -24.049
   0.091	 -14.641
   0.101	  -8.904
   0.111	  -8.540
   0.121	  -3.455
   0.131	   1.229
   0.141	  -1.064
   0.151	   3.585
   0.161	   2.375
   0.171	   1.580
   0.181	   2.162
   0.191	   1.276
   0.201	   1.749
   0.211	   2.094
   0.221	   3.272
   0.231	   2.063
   0.241	   2.642
   0.251	  -0.159
   0.261	  -0.554
   0.272	   0.406
   0.282	  -0.479
   0.292	  -2.358
   0.302	  -2.048
   0.312	  -8.142
   0.322	  -2.297
   0.332	 -15.736
   0.342	 -15.807
   0.352	 -28.685
   0.362	 -27.723
   0.372	 -37.310
   0.382	 -44.544
   0.392	 -46.567
   0.402	 -45.010
   0.412	 -45.153
   0.422	 -48.914
   0.432	 -47.302
   0.442	 -50.954
   0.453	 -51.424
   0.463	 -49.486
   0.473	 -47.928
   0.483	 -47.076
   0.493	 -41.955
   0.503	 -36.435
   0.513	 -31.025
   0.523	 -27.623
   0.533	 -20.223
   0.543	 -14.487
   0.553	  -8.966
   0.563	  -7.843
   0.573	  -7.064
   0.583	  -0.949
   0.593	   2.833
   0.603	  -2.933
   0.613	   0.450
   0.624	   4.177
   0.634	   2.154
   0.644	   1.920
   0.654	   1.036
   0.664	   3.714
   0.674	   3.373
   0.684	   1.566
   0.694	   1.442
   0.704	  -0.275
   0.714	   1.662
   0.724	  -3.345
   0.734	  -2.547
   0.744	  -5.024
   0.754	  -2.327
   0.764	 -10.213
   0.774	 -13.431
   0.784	 -13.519
   0.794	 -20.753
   0.805	 -23.537
   0.815	 -28.220
   0.825	 -35.907
   0.835	 -42.597
   0.845	 -47.933
   0.855	 -45.452
   0.865	 -44.347
   0.875	 -45.828
   0.885	 -51.868
   0.895	 -47.543
   0.905	 -48.934
   0.915	 -48.625
   0.925	 -43.322
   0.935	 -43.610
   0.945	 -37.133
   0.955	 -30.745
   0.965	 -29.458
   0.976	 -25.133
   0.986	 -17.407
   0.996	 -12.757
   1.006	  -8.160
   1.016	  -3.454
   1.026	  -1.320
   1.036	  -0.034
   1.046	   3.097
   1.056	   4.383
   1.066	   2.612
   1.076	   4.767
   1.086	  10.394
   1.096	  13.906
   1.106	  12.840
   1.116	  14.018
   1.126	  16.823
   1.136	  11.761
   1.146	  13.245
   1.157	   8.399
   1.167	   9.251
   1.177	   4.622
   1.187	   6.053
   1.197	  -4.544
   1.207	  -4.831
   1.217	 -19.066
   1.227	 -21.760
   1.237	 -17.705
   1.247	 -27.923
   1.257	 -25.498
   1.267	 -40.981
   1.277	 -43.349
   1.287	 -47.327
   1.297	 -36.001
   1.307	 -41.606
   1.317	 -51.247
   1.327	 -49.146
   1.338	 -49.488
   1.348	 -52.055
   1.358	 -51.710
   1.368	 -49.121
   1.378	 -48.866
   1.388	 -44.161
   1.398	 -37.683
   1.408	 -30.210
   1.418	 -24.962
   1.428	 -22.753
   1.438	 -13.833
   1.448	  -8.531
   1.458	  -8.277
   1.468	  -5.090
   1.478	   0.083
   1.488	   1.315
   1.498	  -0.328
   1.509	  -1.702
   1.519	  -0.596
   1.529	   1.503
   1.539	   6.045
   1.549	   4.131
   1.559	   4.964
   1.569	   5.055
   1.579	   4.822
   1.589	   6.598
   1.599	   4.230
   1.609	   2.476
   1.619	   5.499
   1.629	   0.871
   1.639	  -2.093
   1.649	  -3.411
   1.659	 -10.103
   1.669	 -10.064
   1.679	 -20.682
   1.690	 -22.326
   1.700	 -27.986
   1.710	 -39.398
   1.720	 -44.372
   1.730	 -48.133
   1.740	 -50.699
   1.750	 -46.970
   1.760	 -46.679
   1.770	 -50.223
   1.780	 -48.177
   1.790	 -47.705
   1.800	 -50.345
   1.810	 -47.539
   1.820	 -47.230
   1.830	 -45.726
   1.840	 -37.186
   1.850	 -33.837
   1.861	 -28.427
   1.871	 -22.310
   1.881	 -19.632
   1.891	 -11.128
   1.901	 -10.818
   1.911	  -5.244
   1.921	  -2.115
   1.931	  -1.008
   1.941	   3.423
   1.951	  -2.561
   1.961	   1.059
   1.971	   0.969
   1.981	   0.791
   1.991	   4.465
   2.001	   0.703
   2.011	   0.018
   2.021	   2.660
   2.031	  -1.967
   2.042	   5.342
   2.052	   0.912
