   0.000	 -28.441
   0.010	 -28.945
   0.020	 -28.159
   0.029	 -28.879
   0.039	 -29.347
   0.049	 -26.356
   0.059	 -27.176
   0.068	 -27.344
   0.078	 -26.710
   0.088	 -25.523
   0.098	 -23.986
   0.108	 -22.049
   0.117	 -20.210
   0.127	 -14.010
   0.137	 -13.225
   0.147	 -11.087
   0.156	  -9.701
   0.166	  -6.308
   0.176	   0.142
   0.186	   4.836
   0.196	   4.969
   0.205	   4.446
   0.215	   4.881
   0.225	   5.866
   0.235	   6.100
   0.244	   6.233
   0.254	   6.115
   0.264	   6.599
   0.274	   6.782
   0.284	   6.113
   0.293	   4.590
   0.303	   2.216
   0.313	   0.395
   0.323	  -1.627
   0.332	  -3.751
   0.342	  -6.224
   0.352	  -8.850
   0.362	 -11.023
   0.372	 -13.046
   0.381	 -15.420
   0.391	 -17.143
   0.401	 -18.663
   0.411	 -22.044
   0.420	 -23.616
   0.430	 -24.586
   0.440	 -27.512
   0.450	 -28.331
   0.460	 -29.201
   0.469	 -28.416
   0.479	 -27.681
   0.489	 -28.050
   0.499	 -30.072
   0.508	 -29.238
   0.518	 -29.406
   0.528	 -30.025
   0.538	 -27.736
   0.548	 -18.678
   0.557	 -25.515
   0.567	 -25.733
   0.577	 -25.199
   0.587	 -23.561
   0.596	 -22.225
   0.606	 -19.434
   0.616	 -14.592
   0.626	 -12.052
   0.636	 -11.366
   0.645	  -8.928
   0.655	  -5.635
   0.665	  -2.695
   0.675	   0.746
   0.684	   3.788
   0.694	   4.071
   0.704	   4.755
   0.714	   5.390
   0.723	   6.324
   0.733	   7.260
   0.743	   6.891
   0.753	   6.724
   0.763	   7.859
   0.772	   6.188
   0.782	   5.067
   0.792	   3.695
   0.802	   1.621
   0.811	  -1.051
   0.821	  -3.679
   0.831	  -5.552
   0.841	  -7.877
   0.851	 -10.451
   0.860	 -13.626
   0.870	 -14.647
   0.880	 -17.021
   0.890	 -18.893
   0.899	 -20.064
   0.909	 -23.943
   0.919	 -21.102
   0.929	 -25.232
   0.939	 -26.853
   0.948	 -27.723
   0.958	 -25.886
   0.968	 -26.353
   0.978	 -27.675
   0.987	 -27.342
   0.997	 -17.731
   1.007	  -8.373
   1.017	 -28.901
   1.027	 -29.922
   1.036	 -29.588
   1.046	 -22.184
   1.056	 -11.423
   1.066	  -8.682
   1.075	 -22.236
   1.085	 -19.295
   1.095	 -18.962
   1.105	 -18.127
   1.115	 -15.638
   1.124	  -9.337
   1.134	  -5.344
   1.144	  -1.650
   1.154	   2.291
   1.163	   3.728
   1.173	   3.259
   1.183	   4.395
   1.193	   4.529
   1.203	   5.263
   1.212	   5.948
   1.222	   6.077
   1.232	   6.260
   1.242	   6.393
   1.251	   6.626
   1.261	   5.807
   1.271	   4.737
   1.281	   3.515
   1.291	   1.543
   1.300	  -0.129
   1.310	  -1.750
   1.320	  -4.023
   1.330	  -6.748
   1.339	  -8.872
   1.349	 -11.045
   1.359	 -12.968
   1.369	 -15.091
   1.379	 -18.518
   1.388	 -18.837
   1.398	 -20.258
   1.408	 -23.434
   1.418	 -26.008
   1.427	 -28.136
   1.437	 -28.454
   1.447	 -29.575
   1.457	 -29.793
   1.467	 -29.659
   1.476	 -29.727
   1.486	 -29.344
   1.496	 -28.709
   1.506	 -26.771
   1.515	 -27.741
   1.525	 -26.354
   1.535	 -27.625
   1.545	 -27.693
   1.555	 -27.209
   1.564	 -26.174
   1.574	 -24.536
   1.584	 -21.645
   1.594	 -14.593
   1.603	 -11.200
   1.613	 -11.871
   1.623	 -10.735
   1.633	  -6.743
   1.643	  -4.103
   1.652	   0.190
   1.662	   0.774
   1.672	   4.416
   1.682	   4.500
   1.691	   5.234
   1.701	   5.818
   1.711	   6.001
   1.721	   6.284
   1.731	   6.568
   1.740	   6.801
   1.750	   6.633
   1.760	   5.413
   1.770	   3.891
   1.779	   2.069
   1.789	   0.498
   1.799	  -1.374
   1.809	  -3.297
   1.819	  -5.521
   1.828	  -8.951
   1.838	 -11.124
   1.848	 -13.749
   1.858	 -15.571
   1.867	 -18.096
   1.877	 -20.520
   1.887	 -21.992
   1.897	 -23.262
   1.907	 -24.083
   1.916	 -26.256
   1.926	 -28.078
   1.936	 -28.848
   1.946	 -28.064
   1.955	 -28.782
   1.965	 -29.051
   1.975	 -29.771
   1.985	 -28.935
   1.994	 -29.103
   2.004	 -29.020
   2.014	 -24.275
   2.024	 -28.303
   2.034	 -26.770
   2.043	 -27.088
   2.053	 -26.203
   2.063	 -26.069
   2.073	 -24.233
   2.082	 -22.144
   2.092	 -19.403
   2.102	 -17.214
   2.112	 -13.772
   2.122	  -1.356
   2.131	  18.933
   2.141	  34.410
   2.151	  19.300
   2.161	   3.689
   2.170	   4.624
   2.180	   4.906
   2.190	   5.942
   2.200	   6.426
   2.210	   6.710
   2.219	   6.592
   2.229	   6.023
   2.239	   6.554
   2.249	   5.434
   2.258	   4.062
   2.268	   2.541
   2.278	   0.768
   2.288	  -0.852
   2.298	  -2.774
   2.307	  -4.898
   2.317	  -7.172
   2.327	  -9.045
   2.337	 -12.021
   2.346	 -15.347
   2.356	 -16.618
   2.366	 -19.593
   2.376	 -19.611
   2.386	 -21.935
   2.395	 -24.259
   2.405	 -24.727
   2.415	 -25.647
   2.425	 -26.667
   2.434	 -26.836
   2.444	 -29.514
   2.454	 -29.280
   2.464	 -26.089
   2.474	 -25.054
   2.483	 -25.572
   2.493	 -26.392
   2.503	 -28.266
   2.513	 -27.129
   2.522	 -27.749
   2.532	 -28.167
   2.542	 -27.782
